Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL - KD Local SHAP,FDR
PRPF8_1_binding,PRPF8,1,K562,chr21_-_39348577_39348544_39348451_39348421_39348339_39345145_ENCSR031RRO_CTRL-1,0.003,0.17112724,1.0
PRPF8_1_binding,PRPF8,1,K562,chr17_-_64502069_64502009_64500773_64500548_64500326_64499615_ENCSR031RRO_CTRL-1,-0.003,0.17130996,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_+_40533142_40533181_40541614_40541710_40546561_40546765_ENCSR031RRO_CTRL-2,0.038,0.21937978,1.0
PRPF8_1_binding,PRPF8,1,K562,chr9_-_120793257_120793148_120788186_120787768_120778545_120778350_ENCSR129RWD_CTRL-1,0.003,0.24077219,1.0
PRPF8_1_binding,PRPF8,1,K562,chr12_-_6678460_6678126_6677259_6677166_6673440_6673215_ENCSR031RRO_CTRL-1,0.027,0.2182459,0.056301444565768174
PRPF8_1_binding,PRPF8,1,K562,chr1_-_173866567_173866527_173865547_173865509_173865282_173865228_ENCSR031RRO_CTRL-1,-0.001,0.15381421,1.0
PRPF8_1_binding,PRPF8,1,K562,chr6_-_31144788_31144628_31143413_31143261_31143134_31142962_ENCSR129RWD_CTRL-1,-0.038,0.24099198,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_-_173866567_173866527_173866206_173866176_173865547_173864630_ENCSR031RRO_CTRL-1,0.001,0.07645464,1.0
PRPF8_1_binding,PRPF8,1,K562,chr8_-_144442151_144442036_144441111_144440965_144440870_144440717_ENCSR031RRO_CTRL-1,0.085,0.23199485,0.25704043063146265
PRPF8_1_binding,PRPF8,1,K562,chr19_+_36101213_36101317_36101663_36101774_36102013_36102151_ENCSR031RRO_CTRL-1,0.007,0.21970528,1.0
PRPF8_1_binding,PRPF8,1,K562,chr18_+_51049294_51049324_51051353_51051415_51054780_51054993_ENCSR031RRO_CTRL-1,0.003,0.014095056,1.0
PRPF8_1_binding,PRPF8,1,K562,chr15_+_78541904_78541930_78542482_78542645_78544189_78544267_ENCSR031RRO_CTRL-1,0.007,0.18039174,1.0
PRPF8_1_binding,PRPF8,1,K562,chr19_+_1251260_1251649_1251838_1251901_1254166_1254237_ENCSR031RRO_CTRL-1,-0.014,0.082909346,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_-_35187122_35187000_35178036_35177988_35177399_35177318_ENCSR092WKG_CTRL-1,0.006,0.11785783,1.0
PRPF8_1_binding,PRPF8,1,K562,chr19_+_54201132_54201281_54201486_54201609_54206275_54206462_ENCSR031RRO_CTRL-1,-0.001,0.25898838,1.0
PRPF8_1_binding,PRPF8,1,K562,chr9_-_120793257_120793148_120788278_120787768_120778545_120778350_ENCSR129RWD_CTRL-1,0.003,0.24062525,1.0
PRPF8_1_binding,PRPF8,1,K562,chr20_-_35714389_35714184_35709256_35709223_35707201_35707119_ENCSR031RRO_CTRL-1,0.004,0.023852289,1.0
PRPF8_1_binding,PRPF8,1,K562,chr2_-_70229091_70229058_70228462_70228343_70227822_70227734_ENCSR031RRO_CTRL-1,0.016,0.088052005,1.0
PRPF8_1_binding,PRPF8,1,K562,chr10_+_133309389_133309463_133309775_133309977_133310163_133310288_ENCSR031RRO_CTRL-1,0.012,0.2413217,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_-_248857436_248857233_248856422_248856287_248855946_248855557_ENCSR031RRO_CTRL-1,0.006,0.1533992,1.0
PRPF8_1_binding,PRPF8,1,K562,chr19_-_10182077_10182040_10180885_10180777_10180529_10180349_ENCSR084SCN_CTRL-1,-0.015,0.17389987,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_+_155612181_155612316_155612417_155612570_155612843_155612975_ENCSR031RRO_CTRL-1,0.013,0.24099198,1.0
PRPF8_1_binding,PRPF8,1,K562,chr17_-_82090564_82090374_82089726_82089631_82089384_82089249_ENCSR031RRO_CTRL-1,0.001,0.13021706,1.0
PRPF8_1_binding,PRPF8,1,K562,chr7_+_861379_861464_869348_869516_872469_872562_ENCSR084SCN_CTRL-1,-0.01,0.21870707,1.0
PRPF8_1_binding,PRPF8,1,K562,chr15_+_43185819_43185879_43186153_43186233_43189198_43189280_ENCSR031RRO_CTRL-1,-0.024,0.17423168,0.8681136119232221
PRPF8_1_binding,PRPF8,1,K562,chr17_+_32360891_32360967_32361467_32361515_32362913_32362984_ENCSR031RRO_CTRL-1,0.021,0.044643767,0.9446632333339359
PRPF8_1_binding,PRPF8,1,K562,chr1_-_248854051_248853936_248850781_248850681_248850516_248850005_ENCSR031RRO_CTRL-1,0.002,0.10297299,1.0
PRPF8_1_binding,PRPF8,1,K562,chr16_-_1450666_1450496_1449327_1449275_1449093_1448965_ENCSR031RRO_CTRL-1,0.057,0.18435475,0.405477404519921
PRPF8_1_binding,PRPF8,1,K562,chr9_+_130695491_130695593_130697581_130697627_130702133_130702310_ENCSR031RRO_CTRL-1,-0.011,0.12590298,1.0
PRPF8_1_binding,PRPF8,1,K562,chr16_+_89949416_89949513_89952561_89952682_89954242_89954376_ENCSR032YMP_CTRL-1,-0.002,-0.0381373,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_+_155136298_155136376_155137560_155137722_155137978_155138098_ENCSR031RRO_CTRL-1,0.084,0.21957955,0.012128155858560374
PRPF8_1_binding,PRPF8,1,K562,chr2_+_27035134_27035285_27035593_27035728_27035969_27036052_ENCSR031RRO_CTRL-1,0.005,0.113263704,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_+_26473205_26473527_26473702_26473732_26474084_26474128_ENCSR031RRO_CTRL-1,0.001,0.21163453,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_+_161209856_161209931_161210110_161210188_161210303_161210389_ENCSR031RRO_CTRL-1,0.004,0.17461662,1.0
PRPF8_1_binding,PRPF8,1,K562,chr19_+_58183493_58183998_58185711_58185838_58186946_58187023_ENCSR031RRO_CTRL-1,0.01,0.21975234,1.0
PRPF8_1_binding,PRPF8,1,K562,chr2_-_27202880_27202812_27202074_27201987_27201847_27201665_ENCSR084SCN_CTRL-1,-0.004,0.24099198,1.0
PRPF8_1_binding,PRPF8,1,K562,chr22_-_20710858_20710698_20709997_20709907_20709379_20709295_ENCSR031RRO_CTRL-1,0.011,0.17235704,1.0
PRPF8_1_binding,PRPF8,1,K562,chr10_+_1000947_1001013_1005817_1005907_1007017_1007128_ENCSR031RRO_CTRL-1,0.026,0.2280772,0.021894279194311975
PRPF8_1_binding,PRPF8,1,K562,chr4_-_82373150_82373118_82371584_82371527_82359639_82359470_ENCSR084SCN_CTRL-1,-0.003,0.22347653,1.0
PRPF8_1_binding,PRPF8,1,K562,chr6_+_34757553_34757954_34762594_34762703_34767907_34767997_ENCSR031RRO_CTRL-1,0.001,0.10771361,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_+_32162360_32162524_32163234_32163313_32166104_32166230_ENCSR031RRO_CTRL-1,-0.024,0.09691818,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_+_161209856_161209931_161210303_161210389_161210590_161210696_ENCSR031RRO_CTRL-1,0.007,0.18153271,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_+_75791460_75791571_75792180_75792306_75794083_75794233_ENCSR031RRO_CTRL-1,0.023,0.20134749,0.03702865140323235
PRPF8_1_binding,PRPF8,1,K562,chr5_-_177491925_177491806_177491420_177491403_177491146_177491009_ENCSR031RRO_CTRL-1,0.033,-0.032850284,1.0
PRPF8_1_binding,PRPF8,1,K562,chr12_+_56042424_56042602_56043362_56043493_56044118_56044223_ENCSR032YMP_CTRL-1,0.001,0.1069338,1.0
PRPF8_1_binding,PRPF8,1,K562,chr18_+_51049294_51049324_51052634_51052725_51054780_51054993_ENCSR031RRO_CTRL-1,0.007,0.015753856,1.0
PRPF8_1_binding,PRPF8,1,K562,chr11_-_62854551_62854518_62854064_62854017_62853115_62852831_ENCSR031RRO_CTRL-1,0.018,0.21711081,1.0
PRPF8_1_binding,PRPF8,1,K562,chr21_-_39348339_39348291_39347292_39347246_39345274_39345145_ENCSR031RRO_CTRL-1,-0.0,0.19521166,1.0
PRPF8_1_binding,PRPF8,1,K562,chr17_+_82029018_82029185_82029542_82029635_82030064_82030238_ENCSR031RRO_CTRL-1,0.042,0.24131753,1.0
PRPF8_1_binding,PRPF8,1,K562,chr11_-_108185319_108185231_108177090_108176993_108173851_108171131_ENCSR031RRO_CTRL-1,0.114,0.24938478,0.019866386048381722
PRPF8_1_binding,PRPF8,1,K562,chr13_+_97347040_97347067_97356795_97356849_97357481_97357635_ENCSR031RRO_CTRL-2,0.118,0.22626138,0.48186684885950565
PRPF8_1_binding,PRPF8,1,K562,chr22_-_19854539_19854442_19821375_19821227_19806757_19806658_ENCSR092WKG_CTRL-1,0.004,0.15141632,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_+_155136298_155136396_155136827_155136951_155137560_155137596_ENCSR031RRO_CTRL-1,-0.008,0.017308315,1.0
PRPF8_1_binding,PRPF8,1,K562,chr3_+_186784563_186784696_186785882_186786051_186786163_186786273_ENCSR031RRO_CTRL-1,-0.003,0.16223174,1.0
PRPF8_1_binding,PRPF8,1,K562,chr12_+_110282712_110282795_110296598_110296737_110322991_110323072_ENCSR031RRO_CTRL-1,0.002,0.13854413,1.0
PRPF8_1_binding,PRPF8,1,K562,chr12_-_57111192_57111128_57110110_57110076_57108299_57108162_ENCSR031RRO_CTRL-1,-0.042,0.017504606,1.0
PRPF8_1_binding,PRPF8,1,K562,chr17_+_39990093_39990197_39997329_39997380_39997503_39997611_ENCSR129RWD_CTRL-1,-0.018,0.07134387,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_+_52867726_52867777_52877681_52877843_52877924_52877969_ENCSR092WKG_CTRL-1,-0.041,0.20738526,1.0
PRPF8_1_binding,PRPF8,1,K562,chr4_-_39458309_39458193_39457681_39457585_39456538_39455810_ENCSR031RRO_CTRL-1,-0.0,0.25429687,1.0
PRPF8_1_binding,PRPF8,1,K562,chr7_-_1438353_1438096_1437608_1437534_1436856_1436741_ENCSR092WKG_CTRL-1,0.028,0.120305516,1.0
PRPF8_1_binding,PRPF8,1,K562,chr16_+_50293353_50293502_50294639_50294751_50298903_50298981_ENCSR031RRO_CTRL-1,0.005,0.18746267,1.0
PRPF8_1_binding,PRPF8,1,K562,chr11_-_62854551_62854518_62854064_62854017_62853849_62853800_ENCSR031RRO_CTRL-1,-0.007,0.20490356,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_-_155688201_155688070_155680456_155680415_155680008_155679927_ENCSR143COQ_CTRL-1,-0.05,0.14918765,1.0
PRPF8_1_binding,PRPF8,1,K562,chr12_+_110282712_110282795_110292019_110292124_110296598_110296712_ENCSR031RRO_CTRL-1,-0.014,0.15160069,1.0
PRPF8_1_binding,PRPF8,1,K562,chr2_-_61498792_61498672_61497007_61496878_61495613_61495454_ENCSR031RRO_CTRL-1,0.006,0.13125668,1.0
PRPF8_1_binding,PRPF8,1,K562,chr19_-_18437760_18437598_18436877_18436683_18436479_18436329_ENCSR031RRO_CTRL-1,0.027,0.027501892,1.0
PRPF8_1_binding,PRPF8,1,K562,chr6_+_31627764_31628239_31629143_31629334_31630590_31630801_ENCSR143COQ_CTRL-1,-0.0,0.13222359,1.0
PRPF8_1_binding,PRPF8,1,K562,chr5_+_75359169_75359310_75359397_75359556_75359984_75360139_ENCSR031RRO_CTRL-1,0.003,0.22717187,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_+_241849108_241849216_241850408_241850586_241852291_241852411_ENCSR084SCN_CTRL-1,-0.006,0.21944481,1.0
PRPF8_1_binding,PRPF8,1,K562,chr16_-_1853134_1853038_1841973_1841819_1834366_1833986_ENCSR620PUP_CTRL-2,0.131,0.25580624,0.7211326394511578
PRPF8_1_binding,PRPF8,1,K562,chr5_-_32444328_32444228_32420103_32419820_32415187_32414968_ENCSR031RRO_CTRL-1,0.066,0.054854058,1.0
PRPF8_1_binding,PRPF8,1,K562,chr2_+_86130647_86131106_86132317_86132424_86133345_86133436_ENCSR129RWD_CTRL-1,0.008,0.11831831,1.0
PRPF8_1_binding,PRPF8,1,K562,chr11_+_67584463_67584570_67584684_67584772_67585037_67585241_ENCSR031RRO_CTRL-1,-0.0,0.089814134,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_-_155688201_155688070_155680456_155680381_155679512_155679408_ENCSR031RRO_CTRL-1,-0.191,0.12845036,0.2326377232653315
PRPF8_1_binding,PRPF8,1,K562,chr19_+_40609529_40609661_40609745_40609871_40610531_40610657_ENCSR031RRO_CTRL-2,0.14,0.010862261,0.021207328404784214
PRPF8_1_binding,PRPF8,1,K562,chr1_-_1342758_1342688_1342484_1342362_1342156_1341769_ENCSR031RRO_CTRL-1,0.012,0.14321122,1.0
PRPF8_1_binding,PRPF8,1,K562,chr6_+_43777719_43778536_43778888_43778918_43781955_43782052_ENCSR129RWD_CTRL-1,-0.0,0.13121435,1.0
PRPF8_1_binding,PRPF8,1,K562,chr16_-_635774_635611_634956_634888_634797_634718_ENCSR031RRO_CTRL-1,0.017,0.01848366,1.0
PRPF8_1_binding,PRPF8,1,K562,chr14_-_23068671_23067313_23066008_23065965_23064488_23064354_ENCSR031RRO_CTRL-1,-0.01,0.071153,1.0
PRPF8_1_binding,PRPF8,1,K562,chr11_+_62885464_62885608_62886436_62886568_62888134_62888218_ENCSR031RRO_CTRL-1,0.001,0.22416486,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_-_173865894_173865856_173865547_173865470_173865282_173864256_ENCSR031RRO_CTRL-1,0.001,0.13021518,1.0
PRPF8_1_binding,PRPF8,1,K562,chr9_+_127809993_127810106_127810944_127811011_127813194_127813323_ENCSR031RRO_CTRL-1,-0.005,0.2024241,1.0
PRPF8_1_binding,PRPF8,1,K562,chr16_+_2817429_2817456_2817800_2817966_2818676_2818969_ENCSR129RWD_CTRL-1,-0.002,0.0008219865,1.0
PRPF8_1_binding,PRPF8,1,K562,chr19_+_55661037_55661189_55661770_55661834_55662501_55662618_ENCSR031RRO_CTRL-1,-0.009,-0.013751583,0.06394046195650681
PRPF8_1_binding,PRPF8,1,K562,chr11_+_43330232_43330564_43335277_43335354_43335857_43335940_ENCSR031RRO_CTRL-1,0.01,0.24085598,1.0
PRPF8_1_binding,PRPF8,1,K562,chr19_-_6416407_6416297_6415896_6415807_6415734_6415533_ENCSR032YMP_CTRL-1,0.002,0.21898744,1.0
PRPF8_1_binding,PRPF8,1,K562,chr13_-_79354561_79354438_79344794_79344668_79344322_79344247_ENCSR129RWD_CTRL-1,0.009,0.16075708,1.0
PRPF8_1_binding,PRPF8,1,K562,chr16_+_30753393_30753557_30756181_30756272_30756366_30756483_ENCSR031RRO_CTRL-1,0.024,0.24068592,1.0
PRPF8_1_binding,PRPF8,1,K562,chr3_+_186784563_186784696_186784961_186785101_186785882_186785913_ENCSR031RRO_CTRL-1,0.128,0.19668639,2.75305951667814e-9
PRPF8_1_binding,PRPF8,1,K562,chr19_-_18437760_18437598_18437105_18436972_18436479_18436329_ENCSR031RRO_CTRL-2,0.427,0.07493793,0.3997676175710492
PRPF8_1_binding,PRPF8,1,K562,chr19_+_55661037_55661189_55662501_55662618_55663605_55663744_ENCSR031RRO_CTRL-1,0.0,0.18806794,1.0
PRPF8_1_binding,PRPF8,1,K562,chr16_-_1853134_1853038_1841973_1841819_1839438_1839254_ENCSR031RRO_CTRL-1,0.005,0.25838783,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_+_52867726_52867777_52885832_52885894_52886955_52887053_ENCSR031RRO_CTRL-1,0.148,0.2385463,0.6533821554313589
PRPF8_1_binding,PRPF8,1,K562,chr1_+_161167338_161167486_161168412_161168576_161168992_161169183_ENCSR031RRO_CTRL-1,0.008,0.17726079,1.0
PRPF8_1_binding,PRPF8,1,K562,chr17_+_42306113_42306447_42307401_42307496_42307592_42307723_ENCSR031RRO_CTRL-1,0.002,0.23454642,1.0
PRPF8_1_binding,PRPF8,1,K562,chr16_-_2000256_1999495_1999121_1998964_1998852_1998701_ENCSR031RRO_CTRL-1,0.014,0.21343228,1.0
PRPF8_1_binding,PRPF8,1,K562,chr3_-_38011445_38011213_38010275_38009903_38009811_38009271_ENCSR661HEL_CTRL-1,0.006,0.20690936,1.0
PRPF8_1_binding,PRPF8,1,K562,chr16_+_85663343_85663614_85665014_85665128_85668139_85668424_ENCSR129RWD_CTRL-1,0.108,0.0464519,0.0891496142045364
PRPF8_1_binding,PRPF8,1,K562,chr14_-_103521434_103521262_103520592_103520468_103520311_103520121_ENCSR031RRO_CTRL-1,-0.003,0.18598133,1.0
PRPF8_1_binding,PRPF8,1,K562,chr19_+_55343679_55343843_55343977_55343997_55346212_55346349_ENCSR031RRO_CTRL-1,-0.075,0.17943336,0.7385106727301043
PRPF8_1_binding,PRPF8,1,K562,chr7_-_140351451_140351272_140348767_140348625_140337349_140337283_ENCSR031RRO_CTRL-1,0.123,0.18725823,0.026036584565200645
PRPF8_1_binding,PRPF8,1,K562,chr1_+_52867726_52867777_52877681_52877843_52886955_52887053_ENCSR344XID_CTRL-1,0.12,0.23742996,0.4981902507612741
PRPF8_1_binding,PRPF8,1,K562,chr16_+_81657774_81657816_81660883_81660946_81664268_81664349_ENCSR031RRO_CTRL-1,0.004,0.12413399,1.0
PRPF8_1_binding,PRPF8,1,K562,chr6_+_31634752_31634977_31635131_31635272_31635393_31635465_ENCSR031RRO_CTRL-1,0.012,0.20785114,1.0
PRPF8_1_binding,PRPF8,1,K562,chr7_-_2230143_2229983_2225550_2225409_2222754_2222574_ENCSR031RRO_CTRL-1,0.02,0.21655779,1.0
PRPF8_1_binding,PRPF8,1,K562,chr19_+_58548987_58549240_58549330_58549650_58549948_58550035_ENCSR031RRO_CTRL-1,0.008,0.22029151,1.0
PRPF8_1_binding,PRPF8,1,K562,chr17_-_82061983_82061900_82061721_82061617_82061353_82061208_ENCSR092WKG_CTRL-1,-0.012,0.12971509,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_-_173866567_173866527_173866206_173866176_173865894_173865856_ENCSR031RRO_CTRL-1,0.002,0.041169338,1.0
PRPF8_1_binding,PRPF8,1,K562,chr12_+_113284580_113284637_113284717_113284771_113285888_113285961_ENCSR031RRO_CTRL-1,0.005,0.18992124,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_-_173866567_173866527_173865894_173865856_173865547_173864630_ENCSR031RRO_CTRL-1,-0.0,0.08645805,1.0
PRPF8_1_binding,PRPF8,1,K562,chr22_-_19854539_19854442_19806757_19806658_19802216_19801998_ENCSR092WKG_CTRL-1,0.097,0.26559758,1.0
PRPF8_1_binding,PRPF8,1,K562,chr13_-_51452055_51451977_51451174_51451024_51430383_51430234_ENCSR031RRO_CTRL-1,0.171,0.18796632,0.2475441995907429
PRPF8_1_binding,PRPF8,1,K562,chr1_-_6532079_6531967_6529171_6528993_6526829_6526695_ENCSR031RRO_CTRL-1,-0.008,0.18700942,1.0
PRPF8_1_binding,PRPF8,1,K562,chr11_-_62853115_62853074_62852839_62852810_62852681_62851987_ENCSR031RRO_CTRL-1,0.008,0.11019055,0.17621396704232098
PRPF8_1_binding,PRPF8,1,K562,chr1_-_248855943_248855724_248855458_248855379_248854051_248853936_ENCSR031RRO_CTRL-1,0.01,0.20283315,1.0
PRPF8_1_binding,PRPF8,1,K562,chr4_-_859493_859361_851974_851749_851084_850935_ENCSR031RRO_CTRL-1,0.015,0.22553326,1.0
PRPF8_1_binding,PRPF8,1,K562,chr19_-_12679719_12679622_12679543_12679456_12677396_12677290_ENCSR031RRO_CTRL-1,0.002,0.24178652,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_-_77641446_77641383_77639602_77639448_77633405_77631849_ENCSR031RRO_CTRL-1,0.084,0.20581725,1.0
PRPF8_1_binding,PRPF8,1,K562,chr6_+_31627764_31628239_31629547_31629845_31630590_31630801_ENCSR129RWD_CTRL-1,-0.0,0.13954765,1.0
PRPF8_1_binding,PRPF8,1,K562,chr3_+_184328116_184329135_184331265_184331364_184331471_184331606_ENCSR718EWL_CTRL-1,0.002,0.12829058,1.0
PRPF8_1_binding,PRPF8,1,K562,chr16_+_2817429_2817456_2817800_2817966_2818758_2818969_ENCSR031RRO_CTRL-1,-0.054,0.0008219865,0.4917180081721749
PRPF8_1_binding,PRPF8,1,K562,chr16_+_89949416_89949513_89952557_89952682_89954242_89954376_ENCSR032YMP_CTRL-1,-0.002,-0.0381373,1.0
PRPF8_1_binding,PRPF8,1,K562,chr1_+_155136298_155136376_155136827_155136951_155137978_155138098_ENCSR031RRO_CTRL-1,0.164,0.01750311,0.02440471432171792
PRPF8_1_binding,PRPF8,1,K562,chr11_-_2992102_2991793_2979237_2979206_2978342_2978283_ENCSR031RRO_CTRL-1,-0.009,0.21778926,1.0
